sentence_id,FFD_avg,FFD_sum,GD_avg,GD_sum,GPT_avg,GPT_sum,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
8,98.17,1178.0,119.17,1430.0,386.75,4641.0,287.5,3450.0,2.67,32.0,6.17,YAG
9,93.81,1501.0,113.56,1817.0,120.06,1921.0,120.06,1921.0,1.31,21.0,10.88,YAG
10,101.14,3540.0,123.77,4332.0,260.03,9101.0,224.43,7855.0,2.17,76.0,19.97,YAG
11,101.07,2830.0,133.46,3737.0,332.11,9299.0,220.79,6182.0,2.21,62.0,14.14,YAG
12,96.64,1063.0,121.73,1339.0,223.55,2459.0,205.91,2265.0,1.82,20.0,5.0,YAG
13,89.94,1529.0,102.29,1739.0,233.71,3973.0,228.0,3876.0,2.24,38.0,9.82,YAG
14,96.17,2308.0,128.62,3087.0,177.08,4250.0,177.08,4250.0,1.71,41.0,17.04,YAG
15,92.89,3251.0,101.77,3562.0,377.4,13209.0,282.89,9901.0,2.69,94.0,17.46,YAG
16,95.57,669.0,103.43,724.0,117.86,825.0,117.86,825.0,1.29,9.0,5.43,YAG
17,104.22,3752.0,133.72,4814.0,175.81,6329.0,162.22,5840.0,1.53,55.0,23.14,YAG
18,99.73,1496.0,107.4,1611.0,156.8,2352.0,145.33,2180.0,1.27,19.0,9.87,YAG
19,109.38,875.0,213.0,1704.0,213.0,1704.0,213.0,1704.0,1.38,11.0,5.75,YAG
20,109.2,1638.0,118.27,1774.0,148.4,2226.0,142.4,2136.0,1.4,21.0,11.2,YAG
21,93.56,1684.0,108.11,1946.0,162.78,2930.0,138.83,2499.0,1.56,28.0,13.5,YAG
22,88.67,1064.0,95.33,1144.0,364.92,4379.0,278.25,3339.0,2.75,33.0,7.92,YAG
23,94.38,1227.0,106.69,1387.0,193.85,2520.0,187.69,2440.0,2.08,27.0,8.62,YAG
24,100.56,2514.0,131.96,3299.0,145.96,3649.0,142.48,3562.0,1.36,34.0,17.8,YAG
25,106.42,1277.0,112.42,1349.0,294.75,3537.0,269.17,3230.0,2.75,33.0,6.92,YAG
26,92.15,1198.0,126.15,1640.0,222.54,2893.0,197.92,2573.0,1.92,25.0,8.46,YAG
27,116.15,2323.0,119.35,2387.0,364.2,7284.0,283.45,5669.0,2.5,50.0,9.7,YAG
28,94.22,4240.0,116.6,5247.0,205.98,9269.0,195.58,8801.0,1.98,89.0,25.71,YAG
29,106.54,1385.0,133.15,1731.0,390.77,5080.0,296.92,3860.0,2.92,38.0,8.31,YAG
30,95.42,1145.0,121.83,1462.0,284.33,3412.0,169.58,2035.0,1.42,17.0,7.58,YAG
31,96.49,4342.0,114.29,5143.0,256.27,11532.0,236.27,10632.0,2.29,103.0,25.98,YAG
32,105.82,1799.0,119.76,2036.0,367.35,6245.0,262.29,4459.0,2.47,42.0,9.24,YAG
33,105.88,2647.0,126.12,3153.0,562.64,14066.0,517.88,12947.0,5.08,127.0,12.2,YAG
34,95.42,1145.0,100.42,1205.0,211.08,2533.0,171.58,2059.0,1.83,22.0,6.5,YAG
35,82.6,413.0,157.4,787.0,176.8,884.0,176.8,884.0,1.8,9.0,3.4,YAG
36,90.75,1089.0,104.17,1250.0,293.58,3523.0,240.0,2880.0,2.08,25.0,7.5,YAG
37,123.17,1478.0,134.58,1615.0,321.67,3860.0,312.17,3746.0,2.75,33.0,6.58,YAG
38,97.93,2644.0,113.89,3075.0,333.19,8996.0,230.81,6232.0,2.22,60.0,15.33,YAG
39,103.62,829.0,146.88,1175.0,270.88,2167.0,185.38,1483.0,2.0,16.0,3.88,YAG
40,96.93,1454.0,107.87,1618.0,229.13,3437.0,204.6,3069.0,1.93,29.0,7.67,YAG
41,96.0,1728.0,133.89,2410.0,149.06,2683.0,140.83,2535.0,1.39,25.0,12.22,YAG
42,116.77,1518.0,155.69,2024.0,242.77,3156.0,227.77,2961.0,2.23,29.0,7.69,YAG
43,82.67,496.0,112.33,674.0,171.17,1027.0,139.5,837.0,1.5,9.0,3.5,YAG
44,85.76,1801.0,101.57,2133.0,369.0,7749.0,239.43,5028.0,2.48,52.0,11.05,YAG
45,91.82,1561.0,132.53,2253.0,176.53,3001.0,176.53,3001.0,1.71,29.0,12.88,YAG
46,108.2,1623.0,123.27,1849.0,191.67,2875.0,129.07,1936.0,1.2,18.0,10.2,YAG
47,113.6,2272.0,138.15,2763.0,318.9,6378.0,283.5,5670.0,2.45,49.0,14.8,YAG
48,93.75,1500.0,135.0,2160.0,256.81,4109.0,243.62,3898.0,2.5,40.0,9.31,YAG
49,111.0,2220.0,135.25,2705.0,148.9,2978.0,148.9,2978.0,1.3,26.0,12.95,YAG
50,121.45,2672.0,165.95,3651.0,232.09,5106.0,206.05,4533.0,1.64,36.0,11.68,YAG
51,97.93,1371.0,153.71,2152.0,312.14,4370.0,312.14,4370.0,2.64,37.0,8.43,YAG
52,129.17,1550.0,168.67,2024.0,428.5,5142.0,389.08,4669.0,3.25,39.0,6.67,YAG
53,134.43,941.0,141.86,993.0,295.14,2066.0,163.29,1143.0,1.43,10.0,5.57,YAG
54,107.38,2792.0,129.04,3355.0,258.35,6717.0,247.31,6430.0,2.31,60.0,15.42,YAG
55,101.14,3742.0,116.27,4302.0,380.27,14070.0,318.0,11766.0,2.92,108.0,22.05,YAG
56,96.05,2017.0,118.86,2496.0,212.0,4452.0,172.19,3616.0,1.86,39.0,12.76,YAG
57,98.46,1280.0,116.38,1513.0,220.92,2872.0,126.85,1649.0,1.23,16.0,7.46,YAG
58,118.0,590.0,205.8,1029.0,205.8,1029.0,205.8,1029.0,1.4,7.0,5.2,YAG
59,90.0,810.0,90.0,810.0,458.33,4125.0,296.67,2670.0,2.78,25.0,4.0,YAG
60,96.71,1354.0,131.57,1842.0,358.43,5018.0,269.21,3769.0,2.36,33.0,8.07,YAG
61,121.65,2068.0,142.24,2418.0,294.71,5010.0,276.71,4704.0,2.18,37.0,11.65,YAG
62,152.0,912.0,164.67,988.0,164.67,988.0,164.67,988.0,1.17,7.0,4.0,YAG
63,130.36,1434.0,136.91,1506.0,203.64,2240.0,180.09,1981.0,1.55,17.0,5.55,YAG
64,131.22,1181.0,142.33,1281.0,183.33,1650.0,155.22,1397.0,1.22,11.0,4.0,YAG
65,118.43,1658.0,146.93,2057.0,376.0,5264.0,332.64,4657.0,3.0,42.0,6.86,YAG
66,93.22,839.0,182.0,1638.0,201.56,1814.0,182.0,1638.0,1.67,15.0,6.22,YAG
67,92.46,1202.0,118.38,1539.0,118.38,1539.0,118.38,1539.0,1.31,17.0,8.31,YAG
68,106.5,639.0,150.17,901.0,150.17,901.0,150.17,901.0,1.33,8.0,3.33,YAG
69,112.77,2481.0,144.0,3168.0,313.0,6886.0,216.86,4771.0,2.0,44.0,12.86,YAG
70,142.33,2562.0,149.83,2697.0,175.39,3157.0,168.22,3028.0,1.22,22.0,10.06,YAG
71,72.86,510.0,113.0,791.0,138.14,967.0,138.14,967.0,1.71,12.0,4.0,YAG
72,104.5,1254.0,155.58,1867.0,354.92,4259.0,236.58,2839.0,2.0,24.0,7.08,YAG
73,115.5,1386.0,120.25,1443.0,234.92,2819.0,184.92,2219.0,1.58,19.0,6.08,YAG
74,120.32,2647.0,144.91,3188.0,281.05,6183.0,260.09,5722.0,2.27,50.0,10.82,YAG
75,123.17,739.0,142.5,855.0,278.0,1668.0,251.83,1511.0,1.5,9.0,3.5,YAG
76,86.44,778.0,149.44,1345.0,359.0,3231.0,218.78,1969.0,2.11,19.0,5.89,YAG
77,194.0,970.0,194.0,970.0,302.8,1514.0,302.8,1514.0,1.6,8.0,3.2,YAG
78,97.05,2038.0,97.05,2038.0,194.33,4081.0,179.48,3769.0,1.81,38.0,11.24,YAG
79,129.25,517.0,129.25,517.0,419.0,1676.0,337.75,1351.0,2.5,10.0,1.5,YAG
80,84.92,1019.0,125.42,1505.0,170.67,2048.0,170.67,2048.0,1.67,20.0,10.92,YAG
81,119.15,1549.0,164.85,2143.0,173.54,2256.0,164.85,2143.0,1.46,19.0,10.23,YAG
82,107.22,965.0,130.67,1176.0,180.89,1628.0,175.11,1576.0,1.56,14.0,5.67,YAG
83,106.86,2244.0,128.95,2708.0,208.52,4379.0,196.48,4126.0,1.86,39.0,10.76,YAG
84,110.0,1870.0,134.12,2280.0,175.06,2976.0,166.82,2836.0,1.65,28.0,11.88,YAG
85,125.6,628.0,166.0,830.0,177.2,886.0,166.0,830.0,1.2,6.0,2.8,YAG
86,101.9,1019.0,149.2,1492.0,401.3,4013.0,253.1,2531.0,2.5,25.0,6.1,YAG
87,96.43,1350.0,127.29,1782.0,253.93,3555.0,236.5,3311.0,2.64,37.0,8.79,YAG
88,90.39,1627.0,118.44,2132.0,436.83,7863.0,314.39,5659.0,3.22,58.0,10.56,YAG
89,109.5,2190.0,113.1,2262.0,164.75,3295.0,142.25,2845.0,1.4,28.0,14.25,YAG
90,102.58,1949.0,116.79,2219.0,169.37,3218.0,165.89,3152.0,1.68,32.0,9.42,YAG
91,101.68,2847.0,110.54,3095.0,403.96,11311.0,382.21,10702.0,3.75,105.0,14.61,YAG
92,98.2,982.0,98.2,982.0,116.1,1161.0,106.5,1065.0,1.1,11.0,7.0,YAG
93,107.1,2142.0,110.7,2214.0,206.95,4139.0,174.75,3495.0,1.6,32.0,12.1,YAG
94,116.71,1634.0,116.71,1634.0,262.79,3679.0,245.21,3433.0,2.36,33.0,8.79,YAG
95,114.62,1490.0,114.62,1490.0,140.31,1824.0,130.38,1695.0,1.08,14.0,7.23,YAG
96,106.0,1696.0,106.0,1696.0,389.06,6225.0,249.19,3987.0,2.5,40.0,8.12,YAG
97,147.5,1180.0,147.5,1180.0,184.0,1472.0,164.62,1317.0,1.25,10.0,5.0,YAG
98,114.91,1264.0,141.45,1556.0,213.55,2349.0,181.09,1992.0,1.55,17.0,7.73,YAG
99,116.56,2098.0,125.78,2264.0,421.0,7578.0,329.78,5936.0,3.0,54.0,9.0,YAG
100,126.0,1260.0,147.5,1475.0,264.7,2647.0,241.7,2417.0,2.2,22.0,5.4,YAG
101,114.8,1148.0,129.3,1293.0,214.8,2148.0,189.3,1893.0,1.7,17.0,5.8,YAG
102,99.21,2381.0,118.71,2849.0,146.42,3514.0,137.67,3304.0,1.38,33.0,16.33,YAG
103,108.1,1081.0,148.9,1489.0,213.9,2139.0,213.9,2139.0,2.0,20.0,8.1,YAG
104,121.73,1826.0,130.73,1961.0,189.4,2841.0,165.73,2486.0,1.47,22.0,9.93,YAG
105,118.42,1421.0,162.42,1949.0,243.42,2921.0,234.5,2814.0,1.5,18.0,6.42,YAG
106,116.85,1519.0,129.46,1683.0,316.38,4113.0,298.38,3879.0,2.38,31.0,8.85,YAG
107,91.77,1193.0,110.62,1438.0,151.69,1972.0,121.85,1584.0,1.38,18.0,7.77,YAG
108,142.8,714.0,191.8,959.0,217.0,1085.0,191.8,959.0,1.6,8.0,2.4,YAG
109,103.3,1033.0,171.3,1713.0,321.3,3213.0,236.5,2365.0,2.0,20.0,6.7,YAG
110,107.15,1393.0,135.92,1767.0,338.08,4395.0,314.46,4088.0,2.77,36.0,6.0,YAG
111,113.2,1132.0,128.6,1286.0,228.4,2284.0,206.1,2061.0,1.9,19.0,5.5,YAG
112,118.73,1306.0,125.82,1384.0,249.18,2741.0,208.82,2297.0,1.82,20.0,7.0,YAG
113,98.75,790.0,124.0,992.0,124.0,992.0,124.0,992.0,1.25,10.0,5.12,YAG
114,124.03,4217.0,124.03,4217.0,307.15,10443.0,260.32,8851.0,2.24,76.0,19.62,YAG
115,130.93,1833.0,144.64,2025.0,315.71,4420.0,273.5,3829.0,2.14,30.0,6.79,YAG
116,123.74,2351.0,135.68,2578.0,152.79,2903.0,138.42,2630.0,1.21,23.0,11.84,YAG
117,94.96,2184.0,119.65,2752.0,276.61,6362.0,254.74,5859.0,2.17,50.0,12.87,YAG
118,115.25,461.0,115.25,461.0,164.5,658.0,164.5,658.0,1.25,5.0,3.0,YAG
119,132.29,1852.0,155.79,2181.0,269.79,3777.0,164.57,2304.0,1.36,19.0,8.93,YAG
120,102.67,924.0,102.67,924.0,129.44,1165.0,109.44,985.0,1.11,10.0,6.56,YAG
121,108.78,1958.0,120.39,2167.0,287.33,5172.0,250.22,4504.0,2.28,41.0,8.78,YAG
122,88.86,622.0,110.14,771.0,110.14,771.0,110.14,771.0,1.29,9.0,5.29,YAG
123,142.43,997.0,162.71,1139.0,184.43,1291.0,162.71,1139.0,1.29,9.0,5.57,YAG
124,114.07,1597.0,132.86,1860.0,132.86,1860.0,132.86,1860.0,1.29,18.0,10.14,YAG
125,109.6,1644.0,109.6,1644.0,185.07,2776.0,153.6,2304.0,1.27,19.0,8.53,YAG
126,111.8,1118.0,151.7,1517.0,304.5,3045.0,280.8,2808.0,2.7,27.0,7.3,YAG
127,101.43,710.0,143.57,1005.0,143.57,1005.0,143.57,1005.0,1.43,10.0,4.86,YAG
128,112.4,2810.0,158.96,3974.0,487.0,12175.0,240.92,6023.0,2.12,53.0,13.68,YAG
129,111.17,1334.0,149.92,1799.0,154.75,1857.0,149.92,1799.0,1.33,16.0,10.5,YAG
130,104.83,1258.0,129.67,1556.0,194.92,2339.0,135.25,1623.0,1.25,15.0,9.75,YAG
131,136.2,681.0,149.8,749.0,149.8,749.0,149.8,749.0,1.2,6.0,4.0,YAG
132,91.85,1194.0,108.23,1407.0,224.38,2917.0,152.69,1985.0,1.54,20.0,7.38,YAG
133,107.4,2148.0,123.5,2470.0,162.1,3242.0,135.9,2718.0,1.25,25.0,11.35,YAG
134,111.64,2456.0,137.73,3030.0,154.32,3395.0,144.32,3175.0,1.27,28.0,14.86,YAG
135,118.42,1421.0,125.25,1503.0,193.25,2319.0,173.0,2076.0,1.67,20.0,6.0,YAG
136,121.93,1829.0,139.0,2085.0,224.53,3368.0,173.53,2603.0,1.53,23.0,8.73,YAG
137,146.0,1314.0,146.0,1314.0,174.0,1566.0,160.11,1441.0,1.11,10.0,4.89,YAG
138,100.0,1500.0,125.4,1881.0,129.33,1940.0,125.4,1881.0,1.27,19.0,9.73,YAG
139,100.0,900.0,108.11,973.0,364.22,3278.0,277.78,2500.0,2.67,24.0,6.22,YAG
140,107.09,1178.0,132.09,1453.0,148.73,1636.0,132.09,1453.0,1.36,15.0,6.27,YAG
141,121.76,2070.0,132.94,2260.0,152.76,2597.0,136.18,2315.0,1.18,20.0,11.76,YAG
142,113.94,1937.0,123.65,2102.0,135.12,2297.0,123.65,2102.0,1.12,19.0,9.82,YAG
143,95.88,2301.0,106.04,2545.0,263.42,6322.0,202.62,4863.0,1.96,47.0,11.92,YAG
144,99.25,794.0,99.25,794.0,195.62,1565.0,163.88,1311.0,1.62,13.0,5.0,YAG
145,117.11,1054.0,117.11,1054.0,235.44,2119.0,221.67,1995.0,1.78,16.0,5.56,YAG
146,109.83,2636.0,125.71,3017.0,250.54,6013.0,223.0,5352.0,2.08,50.0,12.08,YAG
147,97.5,1755.0,102.44,1844.0,155.17,2793.0,139.67,2514.0,1.44,26.0,11.17,YAG
148,109.86,1538.0,141.0,1974.0,152.86,2140.0,146.07,2045.0,1.36,19.0,10.5,YAG
149,106.39,1915.0,111.83,2013.0,393.22,7078.0,270.0,4860.0,2.72,49.0,10.56,YAG
150,96.67,290.0,213.67,641.0,295.67,887.0,295.67,887.0,3.0,9.0,1.33,YAG
151,97.05,1941.0,125.75,2515.0,173.75,3475.0,130.2,2604.0,1.35,27.0,15.35,YAG
152,85.0,765.0,128.89,1160.0,128.89,1160.0,128.89,1160.0,1.33,12.0,6.11,YAG
153,101.62,2439.0,109.88,2637.0,167.75,4026.0,142.75,3426.0,1.46,35.0,13.29,YAG
154,125.67,754.0,125.67,754.0,243.5,1461.0,188.67,1132.0,1.5,9.0,3.5,YAG
155,96.82,1065.0,121.91,1341.0,304.36,3348.0,239.27,2632.0,2.09,23.0,6.91,YAG
156,158.7,1587.0,192.2,1922.0,203.9,2039.0,192.2,1922.0,1.2,12.0,6.6,YAG
157,122.6,1839.0,137.33,2060.0,185.73,2786.0,164.2,2463.0,1.53,23.0,10.13,YAG
158,107.25,858.0,107.25,858.0,240.5,1924.0,139.75,1118.0,1.25,10.0,4.25,YAG
159,93.33,1960.0,107.38,2255.0,156.48,3286.0,114.0,2394.0,1.19,25.0,12.33,YAG
160,101.67,915.0,101.67,915.0,278.0,2502.0,137.89,1241.0,1.11,10.0,7.0,YAG
161,108.33,1625.0,122.73,1841.0,155.0,2325.0,137.33,2060.0,1.27,19.0,9.8,YAG
162,122.0,1708.0,122.0,1708.0,122.0,1708.0,122.0,1708.0,1.0,14.0,9.5,YAG
163,118.5,474.0,118.5,474.0,382.75,1531.0,211.0,844.0,1.5,6.0,2.75,YAG
164,135.75,1086.0,135.75,1086.0,166.62,1333.0,166.62,1333.0,1.25,10.0,4.75,YAG
165,113.66,3978.0,126.94,4443.0,136.51,4778.0,129.49,4532.0,1.14,40.0,21.66,YAG
166,114.91,1264.0,122.73,1350.0,157.18,1729.0,133.82,1472.0,1.18,13.0,7.09,YAG
167,97.89,1860.0,134.37,2553.0,176.0,3344.0,167.05,3174.0,1.63,31.0,16.21,YAG
168,128.42,3339.0,139.27,3621.0,209.15,5438.0,167.5,4355.0,1.38,36.0,14.65,YAG
169,98.8,1976.0,145.8,2916.0,171.2,3424.0,156.45,3129.0,1.5,30.0,13.5,YAG
170,107.18,1822.0,110.35,1876.0,139.76,2376.0,133.24,2265.0,1.24,21.0,12.24,YAG
171,117.47,2232.0,125.74,2389.0,344.37,6543.0,185.84,3531.0,1.68,32.0,11.32,YAG
172,93.43,2149.0,106.13,2441.0,188.83,4343.0,145.17,3339.0,1.43,33.0,16.0,YAG
173,108.67,2282.0,136.9,2875.0,154.1,3236.0,139.33,2926.0,1.24,26.0,11.48,YAG
174,99.4,1988.0,120.25,2405.0,126.6,2532.0,120.25,2405.0,1.25,25.0,13.8,YAG
175,107.12,2571.0,145.12,3483.0,284.42,6826.0,251.29,6031.0,2.25,54.0,13.12,YAG
176,182.0,546.0,251.0,753.0,251.0,753.0,251.0,753.0,1.67,5.0,2.67,YAG
177,122.5,735.0,135.17,811.0,462.33,2774.0,448.83,2693.0,2.67,16.0,2.5,YAG
178,96.81,1549.0,106.0,1696.0,134.0,2144.0,119.5,1912.0,1.31,21.0,12.25,YAG
179,93.38,747.0,126.5,1012.0,191.5,1532.0,177.12,1417.0,1.88,15.0,4.75,YAG
180,102.07,1531.0,112.8,1692.0,120.87,1813.0,120.87,1813.0,1.27,19.0,10.07,YAG
181,103.44,1655.0,111.88,1790.0,128.06,2049.0,118.44,1895.0,1.12,18.0,9.06,YAG
182,101.53,1929.0,113.37,2154.0,334.0,6346.0,230.53,4380.0,2.21,42.0,10.0,YAG
183,104.19,1667.0,135.0,2160.0,166.69,2667.0,152.56,2441.0,1.56,25.0,9.69,YAG
184,90.8,908.0,106.8,1068.0,163.3,1633.0,163.3,1633.0,1.8,18.0,6.7,YAG
185,109.0,872.0,129.12,1033.0,150.62,1205.0,129.12,1033.0,1.25,10.0,6.5,YAG
186,113.74,3867.0,134.03,4557.0,147.65,5020.0,141.32,4805.0,1.18,40.0,19.38,YAG
187,107.0,856.0,137.38,1099.0,148.12,1185.0,148.12,1185.0,1.25,10.0,4.88,YAG
188,123.4,617.0,135.6,678.0,135.6,678.0,135.6,678.0,1.2,6.0,4.8,YAG
189,90.67,1360.0,113.33,1700.0,133.2,1998.0,123.87,1858.0,1.33,20.0,10.93,YAG
190,106.47,2023.0,120.74,2294.0,256.74,4878.0,155.84,2961.0,1.42,27.0,11.95,YAG
191,127.3,1273.0,134.2,1342.0,168.2,1682.0,152.8,1528.0,1.2,12.0,7.9,YAG
192,99.56,1792.0,132.5,2385.0,145.22,2614.0,145.22,2614.0,1.33,24.0,11.56,YAG
193,142.89,1286.0,183.89,1655.0,332.56,2993.0,297.44,2677.0,2.44,22.0,5.33,YAG
194,99.27,1092.0,99.27,1092.0,158.0,1738.0,158.0,1738.0,1.36,15.0,7.0,YAG
195,100.11,1802.0,100.11,1802.0,162.22,2920.0,147.61,2657.0,1.5,27.0,10.44,YAG
196,112.54,1463.0,158.69,2063.0,185.92,2417.0,167.38,2176.0,1.54,20.0,8.62,YAG
197,120.57,844.0,142.14,995.0,142.14,995.0,142.14,995.0,1.14,8.0,5.57,YAG
198,118.83,1426.0,143.08,1717.0,218.83,2626.0,153.42,1841.0,1.33,16.0,8.42,YAG
199,123.53,2347.0,167.63,3185.0,194.47,3695.0,194.47,3695.0,1.58,30.0,12.74,YAG
200,90.62,1178.0,150.69,1959.0,220.08,2861.0,164.31,2136.0,1.54,20.0,7.92,YAG
201,95.96,2399.0,106.08,2652.0,238.92,5973.0,112.16,2804.0,1.2,30.0,17.28,YAG
202,88.0,528.0,113.33,680.0,142.0,852.0,142.0,852.0,1.67,10.0,3.83,YAG
203,101.75,2442.0,121.58,2918.0,126.38,3033.0,126.38,3033.0,1.21,29.0,18.38,YAG
204,104.5,1463.0,134.0,1876.0,164.64,2305.0,153.07,2143.0,1.57,22.0,8.21,YAG
205,126.93,1777.0,143.21,2005.0,165.36,2315.0,165.36,2315.0,1.43,20.0,8.79,YAG
206,111.0,2997.0,145.11,3918.0,154.22,4164.0,151.19,4082.0,1.26,34.0,17.74,YAG
207,107.93,1511.0,178.5,2499.0,192.71,2698.0,184.07,2577.0,1.71,24.0,9.0,YAG
208,95.0,1425.0,114.47,1717.0,260.0,3900.0,149.47,2242.0,1.47,22.0,8.53,YAG
209,125.67,1131.0,125.67,1131.0,274.44,2470.0,157.56,1418.0,1.33,12.0,6.56,YAG
210,100.58,1207.0,105.5,1266.0,183.58,2203.0,127.83,1534.0,1.25,15.0,8.75,YAG
211,104.5,1045.0,131.4,1314.0,158.4,1584.0,148.7,1487.0,1.4,14.0,5.9,YAG
212,129.75,3114.0,152.58,3662.0,341.25,8190.0,279.29,6703.0,2.46,59.0,15.92,YAG
213,104.73,1571.0,121.27,1819.0,149.07,2236.0,149.07,2236.0,1.27,19.0,9.07,YAG
214,105.89,1906.0,113.33,2040.0,124.94,2249.0,113.33,2040.0,1.11,20.0,10.0,YAG
215,94.71,663.0,94.71,663.0,261.57,1831.0,160.86,1126.0,1.57,11.0,5.57,YAG
216,150.29,1052.0,175.29,1227.0,231.14,1618.0,175.29,1227.0,1.29,9.0,6.14,YAG
217,93.6,936.0,112.2,1122.0,127.7,1277.0,120.4,1204.0,1.3,13.0,6.4,YAG
218,154.62,2010.0,172.23,2239.0,181.46,2359.0,172.23,2239.0,1.15,15.0,12.54,YAG
219,111.29,779.0,125.86,881.0,160.29,1122.0,140.71,985.0,1.29,9.0,4.43,YAG
220,99.14,694.0,154.43,1081.0,165.29,1157.0,165.29,1157.0,1.57,11.0,4.0,YAG
221,109.71,1865.0,120.18,2043.0,137.82,2343.0,129.24,2197.0,1.29,22.0,11.24,YAG
222,90.29,1535.0,90.29,1535.0,90.29,1535.0,90.29,1535.0,1.0,17.0,14.35,YAG
223,117.83,1414.0,131.0,1572.0,154.42,1853.0,137.33,1648.0,1.17,14.0,7.92,YAG
224,104.91,1154.0,116.55,1282.0,126.82,1395.0,116.55,1282.0,1.09,12.0,6.18,YAG
225,119.12,1906.0,163.5,2616.0,249.31,3989.0,178.75,2860.0,1.25,20.0,11.88,YAG
226,104.31,1356.0,115.0,1495.0,133.92,1741.0,133.92,1741.0,1.23,16.0,6.31,YAG
227,140.0,560.0,173.75,695.0,190.25,761.0,190.25,761.0,1.75,7.0,4.0,YAG
228,112.5,1800.0,152.19,2435.0,234.56,3753.0,230.0,3680.0,2.19,35.0,8.62,YAG
229,104.55,1150.0,111.18,1223.0,200.55,2206.0,178.0,1958.0,1.55,17.0,5.64,YAG
230,106.29,744.0,116.71,817.0,153.71,1076.0,126.86,888.0,1.29,9.0,4.57,YAG
231,94.75,379.0,94.75,379.0,220.75,883.0,180.0,720.0,1.5,6.0,1.5,YAG
232,148.57,1040.0,171.71,1202.0,188.43,1319.0,188.43,1319.0,1.43,10.0,4.57,YAG
233,90.62,1178.0,114.0,1482.0,201.77,2623.0,130.46,1696.0,1.46,19.0,9.54,YAG
234,115.73,2546.0,142.82,3142.0,238.5,5247.0,232.27,5110.0,1.95,43.0,13.95,YAG
235,120.2,601.0,141.4,707.0,141.4,707.0,141.4,707.0,1.2,6.0,3.8,YAG
236,108.23,2381.0,154.18,3392.0,166.05,3653.0,162.23,3569.0,1.45,32.0,13.59,YAG
237,111.11,3889.0,128.2,4487.0,156.06,5462.0,141.43,4950.0,1.29,45.0,23.54,YAG
238,109.63,2083.0,121.05,2300.0,134.58,2557.0,124.47,2365.0,1.16,22.0,12.32,YAG
239,113.27,1246.0,134.36,1478.0,164.55,1810.0,164.55,1810.0,1.55,17.0,7.09,YAG
240,113.69,1819.0,126.94,2031.0,126.94,2031.0,126.94,2031.0,1.12,18.0,12.5,YAG
241,130.75,1569.0,159.5,1914.0,199.08,2389.0,199.08,2389.0,1.67,20.0,8.67,YAG
242,98.91,1088.0,122.55,1348.0,144.18,1586.0,122.55,1348.0,1.18,13.0,6.0,YAG
243,127.0,1143.0,143.44,1291.0,143.44,1291.0,143.44,1291.0,1.22,11.0,7.0,YAG
244,126.0,1260.0,131.3,1313.0,166.0,1660.0,142.9,1429.0,1.2,12.0,6.0,YAG
245,99.36,1093.0,120.82,1329.0,146.55,1612.0,146.55,1612.0,1.55,17.0,9.09,YAG
246,100.82,1109.0,100.82,1109.0,206.18,2268.0,197.45,2172.0,1.73,19.0,8.55,YAG
247,101.68,2237.0,112.73,2480.0,182.27,4010.0,121.32,2669.0,1.23,27.0,16.18,YAG
248,97.13,2234.0,99.74,2294.0,136.61,3142.0,120.91,2781.0,1.3,30.0,12.0,YAG
249,113.32,3173.0,122.46,3429.0,184.43,5164.0,134.75,3773.0,1.29,36.0,20.5,YAG
250,110.36,1545.0,110.36,1545.0,206.57,2892.0,126.64,1773.0,1.14,16.0,8.86,YAG
251,94.07,1317.0,103.43,1448.0,190.21,2663.0,159.71,2236.0,1.64,23.0,8.14,YAG
252,94.6,946.0,132.9,1329.0,146.4,1464.0,132.9,1329.0,1.5,15.0,5.7,YAG
253,125.56,1130.0,141.56,1274.0,158.89,1430.0,158.89,1430.0,1.33,12.0,9.89,YAG
254,114.79,3329.0,138.41,4014.0,326.97,9482.0,266.9,7740.0,2.41,70.0,16.28,YAG
255,102.92,1338.0,115.77,1505.0,135.77,1765.0,115.77,1505.0,1.15,15.0,10.38,YAG
256,118.14,1654.0,151.71,2124.0,151.71,2124.0,151.71,2124.0,1.43,20.0,11.5,YAG
257,108.93,1525.0,135.0,1890.0,180.36,2525.0,172.0,2408.0,1.57,22.0,7.5,YAG
258,90.38,1175.0,90.38,1175.0,154.77,2012.0,134.38,1747.0,1.38,18.0,8.23,YAG
259,107.75,1724.0,129.88,2078.0,353.06,5649.0,231.62,3706.0,2.12,34.0,9.19,YAG
260,126.77,1648.0,144.62,1880.0,144.62,1880.0,144.62,1880.0,1.15,15.0,7.77,YAG
261,121.39,3399.0,130.46,3653.0,300.07,8402.0,208.86,5848.0,1.79,50.0,15.79,YAG
262,103.77,2283.0,103.77,2283.0,122.0,2684.0,114.68,2523.0,1.14,25.0,16.45,YAG
263,110.64,1217.0,110.64,1217.0,153.18,1685.0,131.55,1447.0,1.09,12.0,5.0,YAG
264,107.91,2482.0,117.83,2710.0,209.3,4814.0,185.26,4261.0,1.7,39.0,13.04,YAG
265,106.38,1383.0,115.31,1499.0,137.15,1783.0,127.69,1660.0,1.23,16.0,9.62,YAG
266,114.0,1596.0,129.86,1818.0,340.29,4764.0,242.14,3390.0,2.21,31.0,8.14,YAG
267,117.67,353.0,180.0,540.0,365.33,1096.0,307.33,922.0,2.33,7.0,2.0,YAG
